Stn Id,Station,Region,Date,Hour,Jul,qc,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Vapor Pressure (mBars),qc,Air Temp (°F),qc,Rel Hum (%),qc,Dew Point (°F),qc,Wind Speed (MPH),qc,Wind Dir (0-360),qc,Soil Temp (°F)
0131,Fair Oaks,Sacramento Valley,10/12/2010,1700,285,*,    0.01,*,    0.00,*,  337,*,   10.1,*,   87.6,*,  23,*,   44.8,*,    3.5,*,  330.1,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/12/2010,1800,285,*,    0.00,*,    0.00,*,   30,*,   10.4,*,   80.9,*,  29,*,   45.7,*,    1.4,*,  311.9,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/12/2010,1900,285,*,    0.00,*,    0.00,*,    0,*,   10.6,*,   70.8,*,  41,*,   46.0,*,    1.1,*,  355.8,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/12/2010,2000,285,*,    0.00,*,    0.00,*,    0,*,   10.8,*,   67.7,*,  47,*,   46.5,*,    1.1,*,   33.6,*,   68.1
0131,Fair Oaks,Sacramento Valley,10/12/2010,2100,285,*,    0.00,*,    0.00,*,    0,*,   12.0,*,   67.7,*,  52,*,   49.3,*,    1.6,*,    8.3,*,   67.8
0131,Fair Oaks,Sacramento Valley,10/12/2010,2200,285,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   68.8,*,  51,*,   50.2,*,    1.9,*,   15.6,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/12/2010,2300,285,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   64.3,*,  61,*,   50.8,*,    1.0,*,  335.1,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/12/2010,2400,285,*,    0.00,*,    0.00,*,    0,*,   13.0,*,   61.2,*,  71,*,   51.6,*,    1.1,*,  306.9,*,   66.9
0131,Fair Oaks,Sacramento Valley,10/13/2010,0100,286,*,    0.00,*,    0.00,*,    0,*,   12.7,*,   58.9,*,  75,*,   51.0,*,    1.0,*,   44.7,*,   66.6
0131,Fair Oaks,Sacramento Valley,10/13/2010,0200,286,*,    0.00,*,    0.00,*,    0,*,   12.4,*,   59.1,*,  72,*,   50.3,*,    1.3,*,   84.5,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/13/2010,0300,286,*,    0.00,*,    0.00,*,    0,*,   11.5,*,   58.0,*,  70,*,   48.3,*,    1.0,*,   18.8,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/13/2010,0400,286,*,    0.00,*,    0.00,*,    0,*,   11.7,*,   58.3,*,  71,*,   48.8,*,    1.0,*,   21.9,*,   65.7
0131,Fair Oaks,Sacramento Valley,10/13/2010,0500,286,*,    0.00,*,    0.00,*,    0,*,   12.2,*,   58.4,*,  73,*,   49.8,*,    1.0,*,   19.9,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/13/2010,0600,286,R,    0.00,*,    0.00,*,    0,*,   12.3,*,   56.2,*,  80,*,   50.0,I,    1.0,*,  230.2,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/13/2010,0700,286,R,    0.00,*,    0.00,*,   37,*,   12.2,*,   55.4,*,  82,*,   49.9,I,    1.0,*,  303.0,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/13/2010,0800,286,*,    0.00,*,    0.00,*,  430,*,   14.2,*,   66.0,*,  65,*,   54.0,*,    1.3,*,  334.3,*,   64.8
0131,Fair Oaks,Sacramento Valley,10/13/2010,0900,286,Y,    0.01,*,    0.00,*,  790,*,   14.9,Y,   73.5,Y,  53,Y,   55.3,*,    2.0,*,  324.1,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/13/2010,1000,286,Y,    0.01,*,    0.00,*, 1095,*,   14.8,Y,   79.4,Y,  43,Y,   55.1,*,    2.4,*,  332.3,*,   64.8
0131,Fair Oaks,Sacramento Valley,10/13/2010,1100,286,Y,    0.02,*,    0.00,*, 1309,*,   14.7,Y,   82.7,Y,  39,Y,   54.9,*,    2.7,*,  279.6,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/13/2010,1200,286,*,    0.02,*,    0.00,*, 1411,*,   15.6,*,   85.4,*,  37,*,   56.4,*,    2.9,*,  303.6,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/13/2010,1300,286,*,    0.02,*,    0.00,*, 1390,*,   15.8,*,   87.9,*,  35,*,   56.8,*,    3.0,*,  310.1,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/13/2010,1400,286,*,    0.02,*,    0.00,*, 1259,*,   15.9,*,   89.9,*,  33,*,   57.1,*,    2.9,*,  314.2,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/13/2010,1500,286,*,    0.02,*,    0.00,*, 1017,*,   16.0,*,   91.1,*,  32,*,   57.3,*,    3.4,*,  325.5,*,   68.1
0131,Fair Oaks,Sacramento Valley,10/13/2010,1600,286,*,    0.01,*,    0.00,*,  693,*,   15.3,*,   91.4,*,  30,*,   55.9,*,    3.7,*,  315.6,*,   68.5
0131,Fair Oaks,Sacramento Valley,10/13/2010,1700,286,*,    0.01,*,    0.00,*,  323,*,   14.7,*,   89.5,*,  31,*,   54.8,*,    3.2,*,  317.0,*,   68.8
0131,Fair Oaks,Sacramento Valley,10/13/2010,1800,286,*,    0.00,*,    0.00,*,   24,*,   14.6,*,   81.2,*,  40,*,   54.6,*,    1.2,*,  288.3,*,   68.9
0131,Fair Oaks,Sacramento Valley,10/13/2010,1900,286,R,    0.00,*,    0.00,*,    0,*,   13.8,*,   71.4,*,  52,*,   53.1,I,    1.0,*,  290.0,*,   68.8
0131,Fair Oaks,Sacramento Valley,10/13/2010,2000,286,R,    0.00,*,    0.00,*,    0,*,   13.8,*,   69.0,*,  57,*,   53.2,I,    1.0,*,  288.9,*,   68.6
0131,Fair Oaks,Sacramento Valley,10/13/2010,2100,286,*,    0.00,*,    0.00,*,    0,*,   13.9,*,   68.1,*,  59,*,   53.3,*,    1.2,*,   39.5,*,   68.3
0131,Fair Oaks,Sacramento Valley,10/13/2010,2200,286,*,    0.00,*,    0.00,*,    0,*,   14.3,*,   69.0,*,  59,*,   54.2,*,    1.9,*,   42.2,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/13/2010,2300,286,*,    0.00,*,    0.00,*,    0,*,   14.3,*,   65.2,*,  67,*,   54.2,*,    1.1,*,  308.9,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/13/2010,2400,286,*,    0.00,*,    0.00,*,    0,*,   14.3,*,   61.9,*,  75,*,   54.1,*,    1.1,*,  247.3,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/14/2010,0100,287,*,    0.00,*,    0.00,*,    0,*,   14.0,*,   63.5,*,  70,*,   53.5,*,    1.5,*,   87.5,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/14/2010,0200,287,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   62.5,*,  67,*,   51.4,*,    1.0,*,   47.0,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/14/2010,0300,287,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   59.8,*,  72,*,   50.6,*,    1.0,*,   51.5,*,   66.5
0131,Fair Oaks,Sacramento Valley,10/14/2010,0400,287,*,    0.00,*,    0.00,*,    0,*,   12.0,*,   59.6,*,  69,*,   49.4,*,    1.1,*,   47.9,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/14/2010,0500,287,*,    0.00,*,    0.00,*,    0,*,   11.9,*,   60.4,*,  66,*,   49.2,*,    1.1,*,   35.8,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/14/2010,0600,287,*,    0.00,*,    0.00,*,    0,*,   11.5,*,   61.3,*,  62,*,   48.3,*,    1.0,*,   16.0,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/14/2010,0700,287,*,    0.00,*,    0.00,*,   40,*,   12.2,*,   60.0,*,  69,*,   49.8,*,    1.2,*,  282.8,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/14/2010,0800,287,*,    0.00,*,    0.00,*,  410,*,   12.9,*,   66.9,*,  57,*,   51.3,*,    2.1,*,    6.6,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/14/2010,0900,287,Y,    0.01,*,    0.00,*,  770,*,   14.2,Y,   75.0,Y,  48,Y,   53.9,*,    2.4,*,   17.4,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/14/2010,1000,287,Y,    0.01,*,    0.00,*, 1082,*,   14.9,Y,   82.2,Y,  40,Y,   55.2,*,    2.0,*,  281.1,*,   65.4
0131,Fair Oaks,Sacramento Valley,10/14/2010,1100,287,Y,    0.02,*,    0.00,*, 1301,*,   14.9,Y,   85.0,Y,  36,Y,   55.3,*,    2.5,*,  255.6,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/14/2010,1200,287,Y,    0.02,*,    0.00,*, 1407,*,   14.8,Y,   87.8,Y,  33,Y,   55.1,*,    3.0,*,  272.1,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/14/2010,1300,287,Y,    0.02,*,    0.00,*, 1386,*,   14.3,Y,   89.7,Y,  30,Y,   54.1,*,    3.6,*,  289.6,*,   67.2
0131,Fair Oaks,Sacramento Valley,10/14/2010,1400,287,*,    0.02,*,    0.00,*, 1240,*,   13.8,*,   91.3,*,  28,*,   53.2,*,    3.6,*,  277.6,*,   68.0
0131,Fair Oaks,Sacramento Valley,10/14/2010,1500,287,*,    0.02,*,    0.00,*,  988,*,   13.1,*,   92.7,*,  25,*,   51.8,*,    3.3,*,  314.3,*,   68.6
0131,Fair Oaks,Sacramento Valley,10/14/2010,1600,287,*,    0.01,*,    0.00,*,  654,*,   12.6,*,   93.1,*,  24,*,   50.8,*,    3.0,*,  304.2,*,   69.0
0131,Fair Oaks,Sacramento Valley,10/14/2010,1700,287,*,    0.00,*,    0.00,*,  209,*,   13.2,*,   90.1,*,  27,*,   52.0,*,    1.8,*,  314.7,*,   69.2
0131,Fair Oaks,Sacramento Valley,10/14/2010,1800,287,*,    0.00,*,    0.00,*,   21,*,   13.8,*,   81.7,*,  37,*,   53.1,*,    1.0,*,  304.7,*,   69.3
0131,Fair Oaks,Sacramento Valley,10/14/2010,1900,287,R,    0.00,*,    0.00,*,    0,*,   13.8,*,   72.8,*,  50,*,   53.2,I,    1.0,*,  302.3,*,   69.2
0131,Fair Oaks,Sacramento Valley,10/14/2010,2000,287,*,    0.00,*,    0.00,*,    0,*,   13.9,*,   70.4,*,  55,*,   53.3,*,    1.1,*,   51.5,*,   69.0
0131,Fair Oaks,Sacramento Valley,10/14/2010,2100,287,*,    0.00,*,    0.00,*,    0,*,   13.9,*,   69.6,*,  56,*,   53.3,*,    1.5,*,   82.1,*,   68.7
0131,Fair Oaks,Sacramento Valley,10/14/2010,2200,287,*,    0.00,*,    0.00,*,    0,*,   12.6,*,   68.7,*,  53,*,   50.7,*,    1.4,*,   57.2,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/14/2010,2300,287,*,    0.00,*,    0.00,*,    0,*,   12.7,*,   66.0,*,  58,*,   51.0,*,    1.0,*,   63.3,*,   68.1
0131,Fair Oaks,Sacramento Valley,10/14/2010,2400,287,*,    0.00,*,    0.00,*,    0,*,   12.7,*,   63.0,*,  65,*,   50.9,*,    1.1,*,   46.6,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/15/2010,0100,288,*,    0.00,*,    0.00,*,    0,*,   11.7,*,   63.3,*,  59,*,   48.8,*,    1.1,*,   34.2,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/15/2010,0200,288,*,    0.00,*,    0.00,*,    0,*,   12.1,*,   64.6,*,  58,*,   49.5,*,    1.8,*,  293.5,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/15/2010,0300,288,*,    0.00,*,    0.00,*,    0,*,   12.3,*,   60.3,*,  69,*,   50.1,*,    1.2,*,   66.9,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/15/2010,0400,288,*,    0.00,*,    0.00,*,    0,*,   12.0,*,   59.3,*,  70,*,   49.4,*,    1.1,*,   65.2,*,   66.6
0131,Fair Oaks,Sacramento Valley,10/15/2010,0500,288,*,    0.00,*,    0.00,*,    0,*,   11.4,*,   58.8,*,  68,*,   48.1,*,    1.1,*,   12.1,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/15/2010,0600,288,R,    0.00,*,    0.00,*,    0,*,   11.1,*,   58.9,*,  65,*,   47.2,I,    1.0,*,  351.7,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/15/2010,0700,288,*,    0.00,*,    0.00,*,   34,*,   10.8,*,   60.4,*,  60,*,   46.6,*,    1.0,*,   54.5,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/15/2010,0800,288,Y,    0.00,*,    0.00,*,  406,*,   12.7,Y,   68.3,Y,  54,Y,   50.9,*,    1.6,*,  233.7,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/15/2010,0900,288,Y,    0.01,*,    0.00,*,  777,*,   14.3,Y,   73.1,Y,  51,Y,   54.0,*,    2.6,*,  249.1,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/15/2010,1000,288,Y,    0.01,*,    0.00,*, 1081,*,   13.2,Y,   78.7,Y,  39,Y,   51.9,*,    2.2,*,  263.6,*,   65.6
0131,Fair Oaks,Sacramento Valley,10/15/2010,1100,288,Y,    0.02,*,    0.00,*, 1290,*,   12.4,Y,   83.4,Y,  32,Y,   50.2,*,    2.7,*,  285.7,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/15/2010,1200,288,*,    0.02,*,    0.00,*, 1358,*,   12.5,*,   86.1,*,  29,*,   50.4,*,    2.7,*,  291.7,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/15/2010,1300,288,*,    0.02,*,    0.00,*, 1379,*,   12.8,*,   88.4,*,  28,*,   51.1,*,    3.1,*,  248.4,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/15/2010,1400,288,*,    0.02,*,    0.00,*, 1207,*,   13.0,*,   89.7,*,  27,*,   51.6,*,    3.5,*,  274.5,*,   68.4
0131,Fair Oaks,Sacramento Valley,10/15/2010,1500,288,*,    0.01,*,    0.00,*,  991,*,   12.4,*,   90.7,*,  25,*,   50.2,*,    3.3,*,  271.4,*,   69.0
0131,Fair Oaks,Sacramento Valley,10/15/2010,1600,288,*,    0.01,*,    0.00,*,  665,*,   12.5,*,   91.0,*,  25,*,   50.5,*,    3.2,*,  262.5,*,   69.4
0131,Fair Oaks,Sacramento Valley,10/15/2010,1700,288,*,    0.00,*,    0.00,*,  297,*,   12.8,*,   89.7,*,  27,*,   51.2,*,    2.2,*,  238.1,*,   69.6
0131,Fair Oaks,Sacramento Valley,10/15/2010,1800,288,*,    0.00,*,    0.00,*,   21,*,   13.5,*,   80.7,*,  38,*,   52.5,*,    1.0,*,  188.7,*,   69.7
0131,Fair Oaks,Sacramento Valley,10/15/2010,1900,288,Y,    0.00,*,    0.00,*,    0,*,   12.5,Y,   78.9,Y,  37,Y,   50.5,*,    2.7,*,  184.4,*,   69.5
0131,Fair Oaks,Sacramento Valley,10/15/2010,2000,288,Y,    0.00,*,    0.00,*,    0,*,   12.1,Y,   75.1,Y,  41,Y,   49.6,*,    2.8,*,  132.6,*,   69.3
0131,Fair Oaks,Sacramento Valley,10/15/2010,2100,288,*,    0.00,*,    0.00,*,    0,*,   11.9,*,   70.9,*,  46,*,   49.1,*,    3.1,*,  130.3,*,   68.9
0131,Fair Oaks,Sacramento Valley,10/15/2010,2200,288,*,    0.00,*,    0.00,*,    0,*,   11.6,*,   69.7,*,  47,*,   48.4,*,    3.2,*,  131.8,*,   68.6
0131,Fair Oaks,Sacramento Valley,10/15/2010,2300,288,*,    0.00,*,    0.00,*,    0,*,   11.0,*,   68.0,*,  47,*,   47.0,*,    2.9,*,  146.5,*,   68.2
0131,Fair Oaks,Sacramento Valley,10/15/2010,2400,288,*,    0.00,*,    0.00,*,    0,*,   10.9,*,   66.5,*,  49,*,   46.7,*,    3.2,*,  152.5,*,   67.9
0131,Fair Oaks,Sacramento Valley,10/16/2010,0100,289,*,    0.00,*,    0.00,*,    0,*,   10.4,*,   64.9,*,  50,*,   45.7,*,    4.0,*,  141.2,*,   67.5
0131,Fair Oaks,Sacramento Valley,10/16/2010,0200,289,*,    0.00,*,    0.00,*,    0,*,    9.8,*,   64.5,*,  47,*,   44.0,*,    4.6,*,  142.9,*,   67.1
0131,Fair Oaks,Sacramento Valley,10/16/2010,0300,289,*,    0.00,*,    0.00,*,    0,*,    9.4,*,   63.4,*,  47,*,   42.9,*,    4.4,*,  143.0,*,   66.8
0131,Fair Oaks,Sacramento Valley,10/16/2010,0400,289,*,    0.00,*,    0.00,*,    0,*,    9.1,*,   61.4,*,  49,*,   42.1,*,    4.2,*,  149.0,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/16/2010,0500,289,*,    0.00,*,    0.00,*,    0,*,    9.4,*,   60.5,*,  52,*,   42.8,*,    3.4,*,  146.3,*,   66.1
0131,Fair Oaks,Sacramento Valley,10/16/2010,0600,289,*,    0.00,*,    0.00,*,    0,*,    9.3,*,   58.9,*,  55,*,   42.7,*,    3.0,*,  146.5,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/16/2010,0700,289,*,    0.00,*,    0.00,*,   49,*,    9.4,*,   58.0,*,  57,*,   42.8,*,    2.6,*,  133.4,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/16/2010,0800,289,*,    0.00,*,    0.00,Y,  568,*,    9.6,*,   63.5,*,  48,*,   43.6,*,    4.5,*,  155.0,*,   65.2
0131,Fair Oaks,Sacramento Valley,10/16/2010,0900,289,*,    0.01,*,    0.00,*,  678,*,    9.5,*,   67.4,*,  42,*,   43.3,*,    5.4,*,  151.5,*,   65.0
0131,Fair Oaks,Sacramento Valley,10/16/2010,1000,289,*,    0.01,*,    0.00,*, 1083,*,    9.5,*,   70.7,*,  37,*,   43.3,*,    5.8,*,  159.1,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/16/2010,1100,289,*,    0.02,*,    0.00,*, 1348,*,    8.2,*,   76.1,*,  27,*,   39.4,*,    5.1,*,  170.7,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/16/2010,1200,289,*,    0.02,*,    0.00,*, 1345,*,    8.4,*,   77.0,*,  26,*,   39.9,*,    5.8,*,  181.4,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/16/2010,1300,289,*,    0.02,*,    0.00,*, 1084,*,    7.6,*,   77.8,*,  23,*,   37.3,*,    5.4,*,  217.0,*,   66.4
0131,Fair Oaks,Sacramento Valley,10/16/2010,1400,289,*,    0.01,*,    0.00,*,  921,*,    7.1,*,   79.0,*,  21,*,   35.6,*,    4.6,*,  212.9,*,   66.9
0131,Fair Oaks,Sacramento Valley,10/16/2010,1500,289,*,    0.01,*,    0.00,*,  837,*,    6.9,*,   79.2,*,  20,*,   35.1,*,    4.7,*,  215.2,*,   67.3
0131,Fair Oaks,Sacramento Valley,10/16/2010,1600,289,*,    0.01,*,    0.00,*,  437,*,    6.5,*,   78.5,*,  19,*,   33.5,*,    4.0,*,  213.0,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/16/2010,1700,289,*,    0.00,*,    0.00,*,  160,*,    6.0,*,   76.2,*,  19,*,   31.4,*,    4.2,*,  171.1,*,   67.7
0131,Fair Oaks,Sacramento Valley,10/16/2010,1800,289,*,    0.00,*,    0.00,*,   14,*,    4.6,*,   72.1,*,  17,*,   24.9,*,    3.9,*,  154.9,*,   67.6
0131,Fair Oaks,Sacramento Valley,10/16/2010,1900,289,*,    0.00,*,    0.00,*,    0,*,    6.1,*,   68.0,*,  26,*,   32.0,*,    3.5,*,  153.4,*,   67.4
0131,Fair Oaks,Sacramento Valley,10/16/2010,2000,289,*,    0.00,*,    0.00,*,    0,*,    7.6,*,   65.1,*,  36,*,   37.3,*,    3.3,*,  150.2,*,   67.0
0131,Fair Oaks,Sacramento Valley,10/16/2010,2100,289,*,    0.00,*,    0.00,*,    0,*,    7.3,*,   62.9,*,  37,*,   36.6,*,    3.5,*,  142.3,*,   66.7
0131,Fair Oaks,Sacramento Valley,10/16/2010,2200,289,*,    0.00,*,    0.00,*,    0,*,    8.0,*,   61.8,*,  42,*,   38.6,*,    2.4,*,  135.9,*,   66.3
0131,Fair Oaks,Sacramento Valley,10/16/2010,2300,289,*,    0.00,*,    0.00,*,    0,*,    8.3,*,   62.0,*,  44,*,   39.6,*,    3.0,*,  160.5,*,   66.0
0131,Fair Oaks,Sacramento Valley,10/16/2010,2400,289,*,    0.00,*,    0.00,*,    0,*,    9.3,*,   61.7,*,  50,*,   42.7,*,    3.4,*,  163.2,*,   65.8
0131,Fair Oaks,Sacramento Valley,10/17/2010,0100,290,*,    0.00,*,    0.00,*,    0,*,    9.6,*,   61.4,*,  51,*,   43.4,*,    4.4,*,  154.8,*,   65.5
0131,Fair Oaks,Sacramento Valley,10/17/2010,0200,290,*,    0.00,*,    0.00,*,    0,*,   10.2,*,   60.2,*,  57,*,   45.0,*,    4.2,*,  147.7,*,   65.3
0131,Fair Oaks,Sacramento Valley,10/17/2010,0300,290,*,    0.00,*,    0.00,*,    0,*,    9.9,*,   59.9,*,  56,*,   44.4,*,    4.7,*,  153.8,*,   65.1
0131,Fair Oaks,Sacramento Valley,10/17/2010,0400,290,*,    0.00,*,    0.00,*,    0,*,    9.9,*,   59.1,*,  58,*,   44.2,*,    4.0,*,  159.2,*,   64.9
0131,Fair Oaks,Sacramento Valley,10/17/2010,0500,290,*,    0.00,*,    0.00,*,    0,*,   10.1,*,   58.2,*,  61,*,   44.9,*,    4.5,*,  156.4,*,   64.7
0131,Fair Oaks,Sacramento Valley,10/17/2010,0600,290,*,    0.00,*,    0.00,*,    0,*,   10.4,*,   57.6,*,  64,*,   45.6,*,    4.5,*,  166.7,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/17/2010,0700,290,*,    0.00,*,    0.00,*,   12,*,   10.9,*,   57.1,*,  69,*,   46.9,*,    3.9,*,  156.7,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/17/2010,0800,290,*,    0.00,*,    0.00,*,   85,*,   10.8,*,   57.7,*,  66,*,   46.6,*,    3.3,*,  133.1,*,   64.2
0131,Fair Oaks,Sacramento Valley,10/17/2010,0900,290,*,    0.00,*,    0.00,*,  336,*,   11.1,*,   59.2,*,  65,*,   47.4,*,    2.6,*,  172.0,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/17/2010,1000,290,*,    0.00,*,    0.00,*,  301,*,   11.2,*,   60.6,*,  62,*,   47.5,*,    3.7,*,  225.5,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/17/2010,1100,290,*,    0.00,*,    0.00,*,  334,*,   11.0,*,   61.6,*,  59,*,   47.0,*,    3.8,*,  191.7,*,   64.2
0131,Fair Oaks,Sacramento Valley,10/17/2010,1200,290,*,    0.00,*,    0.00,*,  231,*,   11.1,*,   62.1,*,  58,*,   47.3,*,    3.5,*,  186.7,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/17/2010,1300,290,*,    0.00,*,    0.00,*,  144,*,   11.7,*,   61.2,*,  63,*,   48.6,*,    2.8,*,  197.1,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/17/2010,1400,290,Y,    0.00,*,    0.00,*,  103,*,   13.2,Y,   58.8,Y,  78,Y,   51.9,*,    4.0,*,  151.3,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/17/2010,1500,290,Y,    0.00,*,    0.00,*,   82,*,   13.6,Y,   56.9,Y,  86,Y,   52.8,*,    5.0,*,  154.1,*,   64.5
0131,Fair Oaks,Sacramento Valley,10/17/2010,1600,290,Y,    0.00,*,    0.00,*,   69,*,   13.8,Y,   55.6,Y,  91,Y,   53.1,*,    3.0,*,  143.7,*,   64.4
0131,Fair Oaks,Sacramento Valley,10/17/2010,1700,290,Y,    0.00,*,    0.00,*,   84,*,   14.1,Y,   56.0,Y,  92,Y,   53.7,*,    2.6,*,  242.9,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/17/2010,1800,290,*,    0.00,*,    0.00,*,    7,*,   13.9,*,   55.6,*,  92,*,   53.4,*,    3.1,*,  283.3,*,   64.3
0131,Fair Oaks,Sacramento Valley,10/17/2010,1900,290,*,    0.00,*,    0.00,*,    0,*,   13.6,*,   54.9,*,  92,*,   52.8,*,    1.9,*,  331.9,*,   64.1
0131,Fair Oaks,Sacramento Valley,10/17/2010,2000,290,*,    0.00,*,    0.00,*,    0,*,   13.8,*,   55.0,*,  93,*,   53.1,*,    1.3,*,   58.9,*,   64.0
0131,Fair Oaks,Sacramento Valley,10/17/2010,2100,290,*,    0.00,*,    0.00,*,    0,*,   13.9,*,   55.1,*,  94,*,   53.4,*,    1.3,*,  124.2,*,   63.9
0131,Fair Oaks,Sacramento Valley,10/17/2010,2200,290,*,    0.00,*,    0.00,*,    0,*,   14.1,*,   55.5,*,  94,*,   53.8,*,    1.7,*,  170.9,*,   63.8
0131,Fair Oaks,Sacramento Valley,10/17/2010,2300,290,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   53.5,*,  94,*,   51.8,*,    1.1,*,  169.5,*,   63.7
0131,Fair Oaks,Sacramento Valley,10/17/2010,2400,290,*,    0.00,*,    0.00,*,    0,*,   13.0,*,   53.1,*,  94,*,   51.6,*,    1.2,*,  247.6,*,   63.6
0131,Fair Oaks,Sacramento Valley,10/18/2010,0100,291,*,    0.00,*,    0.00,*,    0,*,   13.4,*,   53.8,*,  95,*,   52.4,*,    1.2,*,  265.2,*,   63.4
0131,Fair Oaks,Sacramento Valley,10/18/2010,0200,291,*,    0.00,*,    0.00,*,    0,*,   13.3,*,   53.5,*,  95,*,   52.1,*,    1.2,*,  215.5,*,   63.2
0131,Fair Oaks,Sacramento Valley,10/18/2010,0300,291,*,    0.00,*,    0.00,*,    0,*,   13.3,*,   53.6,*,  95,*,   52.2,*,    1.5,*,  139.9,*,   63.1
0131,Fair Oaks,Sacramento Valley,10/18/2010,0400,291,*,    0.00,*,    0.00,*,    0,*,   13.3,*,   53.5,*,  95,*,   52.1,*,    1.9,*,  166.1,*,   63.0
0131,Fair Oaks,Sacramento Valley,10/18/2010,0500,291,*,    0.00,*,    0.00,*,    0,*,   12.9,*,   52.7,*,  95,*,   51.3,*,    1.1,*,   38.8,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/18/2010,0600,291,*,    0.00,*,    0.00,*,    0,*,   13.2,*,   53.3,*,  95,*,   51.9,*,    1.6,*,  150.3,*,   62.8
0131,Fair Oaks,Sacramento Valley,10/18/2010,0700,291,*,    0.00,*,    0.00,*,   17,*,   13.3,*,   53.6,*,  95,*,   52.2,*,    1.4,*,  130.8,*,   62.8
0131,Fair Oaks,Sacramento Valley,10/18/2010,0800,291,*,    0.00,*,    0.00,*,  123,*,   13.9,*,   54.8,*,  95,*,   53.3,*,    2.6,*,  144.0,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/18/2010,0900,291,*,    0.00,*,    0.00,*,  411,*,   14.4,*,   56.3,*,  93,*,   54.3,*,    2.5,*,  129.6,*,   62.7
0131,Fair Oaks,Sacramento Valley,10/18/2010,1000,291,*,    0.01,*,    0.00,*, 1056,*,   14.8,*,   59.9,*,  84,*,   55.0,*,    3.5,*,  142.0,*,   62.9
0131,Fair Oaks,Sacramento Valley,10/18/2010,1100,291,*,    0.01,*,    0.00,*, 1334,*,   14.8,*,   63.0,*,  75,*,   55.0,*,    3.4,*,  184.7,*,   63.3
0131,Fair Oaks,Sacramento Valley,10/18/2010,1200,291,*,    0.02,*,    0.00,*, 1361,*,   15.0,*,   64.8,*,  72,*,   55.5,*,    3.2,*,  218.0,*,   64.0
